time,divergence,geopotential,relative_humidity,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,total_precipitation
08-16-2018,3.1151208e-06,82069.71,0.5274229,0.0046666167,252.43753,-0.827349,-0.75884753,-0.110818915,8.014936
08-17-2018,2.2442498e-06,82222.05,0.56527597,0.004784983,252.46916,-1.9306905,0.023006916,-0.038796667,9.283205
08-18-2018,3.2025168e-06,82194.39,0.59416616,0.004992931,252.49623,-1.0631537,-0.16639479,-0.10348669,13.055345
08-19-2018,1.3010322e-07,81946.93,0.59833807,0.004996285,252.52971,-0.25924096,-0.68740076,-0.08228532,15.026357
08-20-2018,1.9562458e-06,82016.82,0.59545004,0.004919601,252.49413,-0.24999486,1.5456611,-0.0655987,11.235178
08-21-2018,-4.2769227e-07,82139.54,0.47587237,0.0045542647,252.66876,0.9156858,0.8050229,0.041045062,7.0264025
08-22-2018,-9.835724e-07,82205.26,0.34450033,0.0037916142,252.87305,-0.7368638,-3.480701,-0.00059743744,4.2911844
08-23-2018,-2.550679e-06,82080.375,0.37356743,0.0035962178,252.53131,-1.0541086,-6.188416,0.02827675,0.16930711
08-24-2018,-1.0360856e-06,81932.22,0.41756594,0.0038667864,252.47,-2.512727,-5.609533,0.02923635,0.26606274
08-25-2018,-4.142532e-07,82056.734,0.382178,0.0038564366,252.72487,-4.573221,-2.70291,0.014056439,0.5664648
08-26-2018,-7.053995e-07,82160.92,0.40892962,0.0042404127,252.45403,-6.602952,-1.523042,0.01819391,2.4786084
08-27-2018,-1.3999411e-07,82065.68,0.41858304,0.004320691,252.38191,-6.8021693,0.9882526,-0.030656118,5.1926274
08-28-2018,9.770426e-07,81972.71,0.5214844,0.004790429,252.21419,-3.4508154,1.3210664,-0.09873679,3.3674
08-29-2018,-1.5768478e-06,81935.234,0.53642255,0.004600006,252.13818,-1.7580863,-0.3290026,-0.060494687,6.226567
08-30-2018,1.2825739e-06,81882.79,0.60674495,0.004741011,251.92873,-1.4737983,-1.5666039,-0.02170503,16.39675
08-31-2018,-4.1089768e-07,81776.695,0.5847104,0.00481114,252.0167,-3.7615218,-1.1260396,-0.060902536,15.7151
09-01-2018,1.3001395e-06,81809.086,0.6304149,0.0050446996,252.21762,-4.6234756,1.7054762,-0.06247729,10.821474
09-02-2018,3.2843548e-07,81907.08,0.6542672,0.005082485,252.27293,-3.994413,3.6856868,-0.07649711,20.003904
09-03-2018,-2.6421988e-06,81996.09,0.572738,0.0046985922,252.39265,-4.5546694,0.64159906,-0.09423685,9.948699
09-04-2018,-1.358438e-07,81970.516,0.48854822,0.0045944485,252.39777,-6.0839586,-3.3707845,-0.023082174,3.0915136
09-05-2018,-2.9534892e-06,81897.234,0.4834258,0.0046077217,252.55827,-0.97616494,1.444792,0.027515085,4.083657
09-06-2018,5.297612e-07,82023.39,0.5423671,0.00474328,252.26431,0.26011795,1.5094798,-0.058826923,8.422699
09-07-2018,4.8264224e-07,81891.484,0.5906815,0.004806256,251.95557,-3.794458,-2.3808622,-0.040177308,7.0235243
09-08-2018,-1.148025e-06,81681.76,0.45155174,0.0042416994,252.11649,-5.0358877,-3.8652945,0.0118063195,1.3247288
09-09-2018,-1.2218031e-06,81514.055,0.4435827,0.004278675,252.27881,-2.6685495,-2.7461257,0.00583522,2.1685753
09-10-2018,5.6931435e-07,81546.79,0.5866689,0.0048230793,252.15462,-0.23389599,-1.4168903,-0.15757944,5.3346505
09-11-2018,2.2079512e-06,81756.99,0.57997334,0.0047315154,252.10727,-0.21260914,1.829561,-0.18312064,10.633013
09-12-2018,-2.095351e-06,81917.266,0.4783146,0.0044658394,252.34122,-1.7561975,3.469259,-0.016589057,8.305714
09-13-2018,1.5148315e-06,81982.38,0.48944795,0.004663552,252.65077,-3.5756476,0.89647555,-0.04110996,7.256115
09-14-2018,-1.6702656e-06,81972.445,0.48391593,0.0046149124,252.63333,-4.0763903,-1.8685075,-0.00042379354,3.9798105
09-15-2018,-1.0650176e-06,81934.266,0.4342691,0.0047542797,252.97289,-5.770268,-0.6376706,0.018392807,1.1322736
09-16-2018,1.676552e-08,81851.984,0.37666732,0.004550833,253.26686,-4.353446,-0.6005857,0.008465534,2.0215974
09-17-2018,-1.281531e-06,81852.875,0.36342555,0.004512325,253.3771,-2.6454718,1.5889028,0.043015245,1.047196
09-18-2018,-2.2326415e-07,81911.24,0.34446675,0.004274078,253.20944,-1.1737691,1.2130644,0.00925387,1.2192874
09-19-2018,1.30587e-06,81874.03,0.38047713,0.004254796,252.8681,-2.1277225,-0.040055018,-0.005280196,2.356674
09-20-2018,1.5987166e-07,81977.766,0.33247635,0.0040035853,252.88918,-3.3220503,2.6631281,0.008586703,0.86791885
09-21-2018,-9.1357566e-07,82001.625,0.38670686,0.004406995,252.41391,-3.4044316,3.0876164,-0.028069053,2.4353383
09-22-2018,9.504273e-07,81864.83,0.43315664,0.004306081,252.23972,-2.765845,-2.6997135,-0.051725905,9.79781
09-23-2018,-8.783914e-07,81737.484,0.50820756,0.0045738574,252.18675,-1.1465323,-2.7430308,-0.037013605,2.2329273
09-24-2018,-1.911564e-07,81701.766,0.54036343,0.004756116,252.11693,0.6910978,-0.79077214,-0.048686482,5.605781
09-25-2018,1.2943111e-06,81832.46,0.54417026,0.004696524,252.0825,-0.16871032,1.4803987,-0.12456107,7.1550703
09-26-2018,3.3845745e-06,81839.71,0.6361312,0.005011086,251.64035,0.45641136,2.2379718,-0.11374564,13.471958
09-27-2018,2.0180535e-06,81598.54,0.641516,0.0048426436,251.35793,4.9953265,3.865606,-0.024008779,17.667583
09-28-2018,3.0866568e-06,81609.71,0.6424242,0.004692032,250.99814,6.658996,4.1628227,-0.014241029,18.068804
09-29-2018,7.3507795e-07,81727.97,0.62633365,0.0045860317,250.80534,4.6070395,2.8821476,-0.082403146,7.7558703
09-30-2018,2.339961e-06,81784.164,0.6183049,0.00453959,250.8602,1.8842341,2.8400412,-0.124497086,4.4927115
10-01-2018,-1.3433461e-06,81873.04,0.52813816,0.004262109,251.07909,0.22998674,2.2052884,-0.06200898,3.8973763
10-02-2018,5.262207e-08,81908.01,0.4856777,0.0041465666,251.28732,-1.0961535,-1.8948642,0.0017525511,3.6457105
10-03-2018,-6.850538e-07,81790.734,0.44624376,0.004217476,251.43288,-2.965436,-2.7130575,0.041008554,1.5502454
10-04-2018,-1.7255747e-06,81807.99,0.38798612,0.0040015867,251.67596,-5.3203454,-2.367333,0.01753363,2.2108748
10-05-2018,3.5174176e-07,81729.33,0.32307476,0.003500113,251.64304,-6.7037883,0.7544075,0.010796722,0.20552792
10-06-2018,-2.2803991e-07,81601.67,0.3488887,0.0039047909,251.36856,-6.593504,4.256255,0.020120386,1.3733479
10-07-2018,2.6818174e-07,81449.26,0.34663707,0.0035187854,251.05536,-4.215545,1.4900081,-0.0055855745,2.8854642
10-08-2018,-2.6455382e-07,81412.586,0.38589445,0.0038801467,251.25389,-3.1745229,-0.34804887,0.018673008,3.659024
10-09-2018,1.0658629e-06,81382.836,0.52146053,0.0048746318,251.66951,-1.6623911,6.1502743,-0.080454245,8.611977
10-10-2018,-8.7738135e-07,81347.28,0.44626743,0.0049142614,252.58995,2.1338983,4.0635467,-0.024202842,4.5817194
10-11-2018,-1.4363663e-06,81434.2,0.24380463,0.0023245045,251.94257,10.308839,4.3694377,0.08661437,0.10177275
10-12-2018,-3.5131444e-07,81487.29,0.24331571,0.0015240776,251.22589,10.72818,-2.917893,0.06843021,0.0
10-13-2018,-6.794002e-07,81405.14,0.3418194,0.0024207297,251.31795,11.730162,1.3289258,0.021672416,0.00014667078
10-14-2018,3.2012505e-07,81473.42,0.3426502,0.0032922924,251.58292,9.680105,3.4262962,-0.0056064385,0.0
10-15-2018,-2.868863e-07,81728.67,0.35167602,0.0037538074,251.5048,6.289399,4.8592405,-0.004690426,0.8753216
10-16-2018,6.080512e-07,81829.33,0.5252847,0.0044503934,251.3069,5.012658,6.1536045,-0.110680744,6.785316
10-17-2018,7.9570907e-07,81905.3,0.5079639,0.0044387956,250.9283,4.3380933,3.6476798,-0.07107624,4.121104
10-18-2018,1.0431165e-06,82051.78,0.46904632,0.0035941573,250.40895,2.8532434,0.5811819,0.016255055,0.807782
10-19-2018,-1.8364887e-07,81981.11,0.43763787,0.0032828008,250.48349,3.2480164,1.3306942,-0.007531402,0.035312895
10-20-2018,-1.490487e-06,81611.37,0.44552362,0.0037657062,250.4751,9.429403,1.6501962,-0.030136831,0.7436678
10-21-2018,-1.2356434e-06,81432.945,0.47102547,0.002940323,249.40193,11.931871,-4.348954,-0.04993028,7.8538136
10-22-2018,9.820509e-07,81430.28,0.4455868,0.002066954,249.34645,13.178659,-1.5095875,-0.007738863,0.030350093
10-23-2018,7.885673e-07,81390.45,0.6684288,0.00401061,249.62337,15.024016,-0.23163377,-0.08926813,20.799938
10-24-2018,-2.0471748e-06,81341.805,0.60153955,0.0037386417,249.77513,12.733058,-3.3490949,-0.003627259,11.694828
10-25-2018,1.9240251e-06,81124.34,0.6205245,0.0045443024,250.3032,12.692384,3.7891104,-0.23911539,29.248205
10-26-2018,6.2753855e-07,80563.21,0.3377555,0.0025311126,249.72437,21.982891,4.648954,0.020959629,3.4945242
10-27-2018,1.3674513e-06,80212.11,0.2846468,0.0016979146,248.09595,23.391289,0.6207891,0.07123169,5.826145e-05
10-28-2018,-1.6928856e-06,80855.87,0.24299341,0.0019613835,248.80493,12.923806,-6.7347035,0.055839717,9.313228e-06
10-29-2018,-7.8062953e-07,81140.01,0.25471193,0.0022589774,249.22594,11.273344,-5.686105,0.025302682,0.0
10-30-2018,-1.4165394e-06,81076.43,0.25105423,0.0021193477,249.3485,7.986221,-2.4256816,0.013679283,0.009573219
10-31-2018,-5.8412195e-07,80985.164,0.35475615,0.002914838,249.32103,8.611085,5.653039,-0.030931562,0.41298202
11-01-2018,2.6420737e-06,80514.33,0.5704614,0.003677486,249.78915,18.633282,12.388549,-0.1639764,32.478603
11-02-2018,1.8307001e-06,79937.016,0.33201298,0.0017465169,247.7464,28.563932,16.211658,0.02917079,0.6346761
11-03-2018,2.0833604e-06,80252.625,0.22569846,0.0013468257,247.5521,17.273233,1.8433671,0.07563941,0.0
11-04-2018,2.4241347e-06,80699.46,0.34648052,0.0024012632,248.42767,16.124407,11.885439,0.013693305,0.039038505
11-05-2018,5.3360577e-07,80877.64,0.45154673,0.003433743,249.6559,18.924181,8.279566,-0.08932189,2.7134
11-06-2018,-4.52046e-06,81006.664,0.42398658,0.004063313,250.29677,14.31594,3.510517,-0.008683421,2.5836244
11-07-2018,3.7693806e-06,81029.79,0.5269736,0.0042158803,249.84532,10.548961,3.0910437,-0.12533447,5.828665
11-08-2018,1.3538477e-06,80859.734,0.5350399,0.004139195,249.4511,13.7398,1.6186875,-0.18418032,15.835535
11-09-2018,5.7469936e-07,80711.41,0.46305543,0.0035143173,248.95358,18.08802,2.1821394,-0.03495989,4.5153193
11-10-2018,-1.4752312e-06,80750.86,0.43831873,0.0019997682,247.0174,21.893085,1.5195239,0.05547267,9.03068
11-11-2018,8.1649944e-07,80815.93,0.4187706,0.0019544812,247.41234,20.683872,4.3534875,0.006663149,0.52771556
11-12-2018,1.1486302e-06,80732.195,0.5532625,0.0036752447,248.76959,18.06816,9.989981,-0.1481936,20.847828
11-13-2018,1.4319339e-06,80647.43,0.65725,0.0033154562,247.88867,19.609184,14.397669,-0.16221288,34.212666
11-14-2018,1.3627856e-06,80616.78,0.5367241,0.0019210167,246.1502,19.892647,20.02386,-0.011970877,8.205411
11-15-2018,1.3299367e-06,80252.53,0.24304025,0.000749576,245.47255,21.228188,12.47956,0.09299814,0.016436853
11-16-2018,9.1155744e-07,80236.79,0.19679978,0.0008076932,246.15765,15.494049,7.642323,0.004824526,0.0
11-17-2018,4.366663e-07,80302.05,0.23207074,0.0009617923,246.54427,18.322342,2.662618,0.02908997,3.539026e-05
11-18-2018,1.2154693e-06,80450.46,0.28262663,0.0013138402,246.95663,24.177675,5.51176,0.025269818,0.0
11-19-2018,6.350602e-07,80330.734,0.41745937,0.0020331042,247.00359,22.592644,6.6836977,0.0022598193,0.031053307
11-20-2018,-3.63515e-06,80128.9,0.4704156,0.0025629029,246.43709,24.77645,4.85347,-0.009116824,6.6347604
11-21-2018,-3.375499e-06,80355.59,0.25987467,0.0009427059,245.91054,22.40369,0.21345307,0.06625976,0.028344037
11-22-2018,6.343513e-07,80277.43,0.2985014,0.0011405536,245.89397,18.784456,-1.0183985,-0.023512913,0.43434906
11-23-2018,-3.3368468e-07,80290.234,0.36562964,0.0017758136,247.03337,19.605862,-8.216089,0.001425382,0.036154144
11-24-2018,1.2184256e-07,80014.24,0.3815525,0.002237417,248.08688,28.70084,-2.7108335,-0.0064883055,6.707104
11-25-2018,1.7329129e-06,80198.64,0.46720135,0.0026531224,248.39586,27.152214,4.2321835,-0.060253736,2.5355356
11-26-2018,3.4304624e-06,80090.69,0.41287217,0.0022348827,247.37566,30.65502,8.060946,-0.035454676,5.456843
11-27-2018,-4.333489e-07,79805.53,0.23775728,0.000644646,245.23782,34.241383,-0.5139791,0.07220607,0.0001338016
11-28-2018,-1.1888053e-06,80078.72,0.30287227,0.0008466986,245.81453,30.330833,-0.84497285,0.0578777,4.4703487e-05
11-29-2018,2.690629e-06,80284.62,0.4187852,0.002171844,247.0572,22.405876,4.1868987,-0.017119339,0.048854817
11-30-2018,4.5518334e-07,80509.51,0.44146255,0.0032564579,248.2514,16.747334,5.802717,-0.012516902,2.797401
12-01-2018,3.656916e-07,80176.89,0.43911573,0.003834272,249.11935,21.906107,13.002804,-0.12442188,38.004364
12-02-2018,-2.2057043e-06,80059.82,0.28861058,0.0024826648,249.20978,26.294447,9.7711935,0.0061207903,1.8655244
12-03-2018,-3.4250024e-07,80381.945,0.31999615,0.0020607286,248.83398,25.825642,6.756846,-0.040802106,0.112114355
12-04-2018,-8.056665e-07,80446.68,0.23683749,0.0011955382,247.11317,25.447079,1.3387907,0.012044808,3.539026e-05
12-05-2018,1.0739929e-07,80401.3,0.26110655,0.00083944533,245.47801,25.379387,-3.765659,0.07313613,9.313228e-06
12-06-2018,-8.234772e-07,80550.19,0.3066572,0.00094503874,245.38148,23.683493,-3.9496572,0.0338541,0.0
12-07-2018,2.8068148e-06,80808.26,0.518289,0.0023652108,246.56047,22.647038,1.1709431,0.021308385,0.22973816
12-08-2018,-3.7738266e-07,80625.516,0.59026206,0.0031360635,247.53908,20.01459,8.845502,-0.22441408,7.56176
12-09-2018,1.3324693e-06,80027.03,0.33652735,0.0019827718,246.70117,26.772919,8.648579,0.03934193,20.618832
12-10-2018,2.626219e-06,79609.01,0.21411188,0.00091019185,244.47983,29.351858,1.1994553,0.116659276,0.022279091
12-11-2018,-1.7617942e-06,79695.836,0.13986659,0.0004867486,243.98497,23.726938,-8.0489235,0.21527678,0.0
12-12-2018,5.0085686e-07,80328.37,0.2855365,0.0007834918,245.7551,22.953125,-0.05179517,0.005302842,0.0012981341
12-13-2018,1.4862022e-06,79900.16,0.50190014,0.002401038,246.8602,19.611423,12.316207,-0.18810527,4.1050143
12-14-2018,2.931107e-06,79415.82,0.37168258,0.0025103746,247.25075,18.651735,24.231152,-0.15055828,19.151419
12-15-2018,3.2438192e-07,79191.31,0.29136014,0.0015780837,245.67946,22.849619,6.7492557,0.10241334,0.28433907
12-16-2018,-2.0390135e-06,80479.7,0.3009316,0.0013437083,246.25197,17.93119,-6.4702725,0.12347731,0.21784201
12-17-2018,6.319928e-07,80726.11,0.378782,0.0012127643,246.65982,17.68451,-2.9801977,0.014700938,0.0034713869
12-18-2018,-5.37062e-07,80461.76,0.30336258,0.0012259795,246.86514,16.956167,1.0432023,-0.018697683,0.00088689366
12-19-2018,6.251312e-06,79836.47,0.45924315,0.0019709987,246.74065,15.786926,14.710524,-0.16769122,4.634065
12-20-2018,4.102682e-06,78811.555,0.4813749,0.0025043073,247.09161,12.039668,14.163485,-0.073223606,13.837597
12-21-2018,1.4559917e-06,78232.47,0.320625,0.0012588762,246.0287,15.587254,-8.136437,0.058639966,8.641925
12-22-2018,-1.9272034e-06,80075.27,0.21805976,0.00083718105,246.87814,20.70632,-5.358782,0.08242532,0.0
12-23-2018,-3.4512337e-07,80485.51,0.3138946,0.0018229343,247.1432,21.659748,7.694603,0.0074305614,0.11395759
12-24-2018,-7.8122963e-07,80362.18,0.32483342,0.0017245916,246.03313,22.191013,4.7547574,0.006590656,0.3188868
12-25-2018,4.9743477e-07,80266.94,0.34780452,0.0019343154,246.2946,18.753384,4.7325916,0.009732253,0.08222202
12-26-2018,-6.1655254e-07,80366.89,0.41418678,0.0022374978,246.58879,14.093118,5.7392707,-0.019397836,0.8008486
12-27-2018,4.7606813e-06,80145.66,0.5488152,0.003324809,247.45914,13.676798,14.660394,-0.18189901,15.16871
12-28-2018,6.5635995e-06,80286.09,0.5527514,0.0035285288,248.0724,18.944557,14.498465,-0.40022394,63.556225
12-29-2018,8.8354477e-07,80693.04,0.45167702,0.0028167465,247.86139,20.259054,10.467011,-0.05338663,2.684454
12-30-2018,2.7861158e-06,80880.586,0.5190154,0.0035253728,248.26566,19.531076,11.949951,-0.07282145,3.995465
12-31-2018,4.2372602e-07,80776.2,0.40120023,0.0036086813,249.12123,16.405327,19.839485,-0.100438885,11.925994
01-01-2019,1.0175088e-06,80927.62,0.4707194,0.0035994798,248.86432,18.621819,16.424076,-0.082642466,3.5071838
01-02-2019,-5.9176847e-07,81049.17,0.43821716,0.0031074188,248.48666,15.856654,9.246256,-0.039741047,2.3390915
01-03-2019,3.686287e-07,80683.97,0.5253134,0.0029803766,248.43289,20.70754,11.715395,-0.10665795,2.4525032
01-04-2019,2.4652302e-06,79964.47,0.3840099,0.002187121,247.44147,29.366453,14.344769,-0.10879647,18.420954
01-05-2019,-2.1548415e-06,80065.805,0.16383992,0.0009780764,246.52675,16.964867,-5.542575,0.087424956,0.0
01-06-2019,-3.5122744e-06,80877.24,0.17117436,0.000919771,247.7473,5.1332316,-11.560647,0.06003744,8.672645e-06
01-07-2019,-4.128104e-07,81252.45,0.26854,0.0011646164,248.35818,8.686491,0.6544332,-0.0012517401,0.009543116
01-08-2019,-1.1687005e-06,81068.75,0.42032772,0.00215348,247.83046,17.431795,0.8715824,-0.015440502,0.05279186
01-09-2019,3.8406884e-07,80787.0,0.35626405,0.0015479885,246.6658,18.896156,-8.382915,0.013784269,0.028683878
01-10-2019,-1.4203223e-06,80484.01,0.20490377,0.0006307614,245.56976,15.3894005,-10.253872,0.04756484,0.0
01-11-2019,-4.973275e-07,80336.336,0.29784325,0.0011724224,245.60948,16.660576,-5.1586194,0.037942946,3.539026e-05
01-12-2019,2.4149917e-06,80219.43,0.3805652,0.0022483547,246.68411,20.078747,7.0589075,-0.08872363,2.9037638
01-13-2019,1.9339047e-06,80306.39,0.18516968,0.0012422963,246.72974,23.477095,3.146789,0.031054718,1.6829147
01-14-2019,-8.9120556e-07,80404.14,0.19284266,0.0008350012,245.00368,21.287691,-0.64963794,0.033486206,0.000247525
01-15-2019,-2.894259e-06,80278.945,0.24759315,0.00091070205,244.71263,21.721926,-5.432284,0.06737849,0.00185184
01-16-2019,-9.4163147e-07,80221.016,0.37803015,0.0013987812,244.60252,23.344051,-2.6221209,0.042211987,0.012049046
01-17-2019,-7.810487e-07,80259.59,0.34139735,0.0018383068,245.64128,23.94168,0.4871816,0.010141462,0.53276026
01-18-2019,2.4422507e-06,80208.055,0.3991915,0.00212424,246.51253,26.784697,1.686135,0.0045562396,0.58824646
01-19-2019,2.3110158e-06,79592.3,0.47311994,0.0028404205,246.81325,28.633083,13.172964,-0.11375209,7.137935
01-20-2019,-6.5327924e-07,78923.97,0.21336736,0.00084640866,243.58006,21.612715,-3.7908518,0.1345844,0.16058058
01-21-2019,-3.823439e-06,80114.234,0.2384166,0.0006870382,244.32617,15.696234,-8.491662,0.08169411,1.9039262e-05
01-22-2019,-2.0579563e-07,80458.8,0.26691407,0.0014635326,245.91277,13.8023615,7.923614,-0.009543578,0.24456231
01-23-2019,-6.7270986e-07,80074.15,0.41860735,0.0028091779,247.18826,17.571861,17.15353,-0.2524947,14.503761
01-24-2019,1.4424228e-06,79193.03,0.25699922,0.0010199461,244.34198,25.762808,11.500454,0.067547135,18.269352
01-25-2019,1.3406766e-06,79330.664,0.2234098,0.00066548306,243.40927,28.348036,6.1437826,0.022010297,3.539026e-05
01-26-2019,7.08772e-07,79093.8,0.22479227,0.0007525136,242.96835,29.550182,4.631151,0.016583264,9.313228e-06
01-27-2019,5.49364e-06,78759.55,0.34554324,0.0010466633,243.06284,24.226194,11.740531,-0.023892965,0.0
01-28-2019,-1.4989683e-06,78670.58,0.25756395,0.0010850478,243.94102,15.524043,0.31894267,0.035462115,0.027301874
01-29-2019,2.1649262e-07,78697.65,0.34869903,0.0014410953,243.81267,25.550982,-2.0333266,0.012583863,5.3494415
01-30-2019,-4.3435563e-07,79255.81,0.31382328,0.00060951145,242.84032,28.002115,2.719714,0.03560426,0.0
01-31-2019,2.091034e-06,79385.46,0.3820874,0.0012349664,243.42114,25.244743,7.2430577,0.021032132,0.00033884455
02-01-2019,2.2364397e-06,79579.11,0.4994057,0.0022333467,244.38187,17.959703,7.0277386,-0.050923355,5.874238
02-02-2019,3.3435364e-07,79925.89,0.37099206,0.0022032687,245.60507,15.927836,-1.4491808,0.024419444,0.19490315
02-03-2019,1.6505354e-06,80035.76,0.42136735,0.0025267056,246.65862,19.736706,-2.581849,0.0134004885,0.108928785
02-04-2019,-1.2106952e-06,80328.7,0.5098342,0.00324816,247.73885,16.14617,-0.32817936,-0.025371619,4.706512
02-05-2019,-2.6348794e-06,80488.66,0.48078406,0.003621384,248.23909,12.996001,1.1462278,-0.048081834,4.4322433
02-06-2019,-6.810847e-07,80885.58,0.45960528,0.0032387243,248.58716,16.917362,0.49365294,-0.013715993,3.3583992
02-07-2019,5.2086847e-07,81047.39,0.38381335,0.0029374345,249.2089,18.364674,7.9671993,-0.03551802,0.21891339
02-08-2019,2.2446104e-06,81043.24,0.40909228,0.0024678865,247.40186,20.67084,10.035202,-0.009531382,2.954276
02-09-2019,3.532742e-06,81123.836,0.40425742,0.0017651713,245.87572,19.113176,7.966751,-0.021410199,0.022590328
02-10-2019,-3.1818874e-07,81035.7,0.37636152,0.002271616,246.7651,14.079041,6.5944867,-0.0047427146,0.06936543
02-11-2019,-3.0116814e-06,80626.25,0.39644882,0.002670667,247.70808,14.791447,8.6933775,-0.039629642,1.9271193
02-12-2019,7.0920856e-07,80202.59,0.4865854,0.0030714732,247.74919,19.084864,11.063903,-0.19394878,7.964436
02-13-2019,6.2972575e-08,79747.91,0.18485183,0.00067003747,244.99667,14.94772,1.1360854,0.08532323,1.9215238
02-14-2019,1.2776704e-06,80080.016,0.25335345,0.00079793326,246.10442,15.461085,-8.401876,-0.008680331,0.0
02-15-2019,-2.978399e-06,80407.836,0.46254298,0.002679802,247.94696,21.17867,-8.939648,-0.006076427,0.2209094
02-16-2019,1.5734865e-06,80470.42,0.48494184,0.003283429,248.59552,25.316017,-3.872316,-0.0053676795,1.2241988
02-17-2019,-3.8495364e-06,80467.53,0.415365,0.0033602729,249.37053,25.185505,6.677548,-0.07323187,0.37033585
02-18-2019,1.5495341e-09,80655.055,0.40345398,0.003107699,248.08214,23.130318,10.421456,-0.08909705,2.3399363
02-19-2019,-1.5217465e-06,80861.8,0.398159,0.0029593916,247.76775,16.856611,12.991649,-0.079336494,1.5001639
02-20-2019,1.591761e-06,80628.99,0.3994263,0.0036203782,248.95605,16.813791,18.34435,-0.15037455,18.50376
02-21-2019,-1.009792e-06,80681.24,0.3813322,0.003554992,248.76727,16.391405,14.9978485,-0.11989108,14.216886
02-22-2019,-3.9675294e-07,80954.625,0.33873075,0.0031104463,249.21468,16.52322,13.438599,-0.041432418,2.1250181
02-23-2019,-6.308647e-08,80992.79,0.47014385,0.003648034,249.29924,18.479439,14.021316,-0.06671491,1.3313724
02-24-2019,2.7683595e-06,80782.07,0.41718403,0.0024034819,248.23152,23.810276,11.8779125,-0.068049654,8.88172
02-25-2019,1.9347617e-06,80621.84,0.20910397,0.00071893475,246.18385,20.681652,6.0120015,0.026636304,0.010427169
02-26-2019,-2.2390431e-07,80640.09,0.42456934,0.0022656734,246.66632,17.963448,4.77998,-0.047890224,8.9358015
02-27-2019,1.1565883e-06,80498.695,0.4636915,0.0029976459,247.30435,15.889423,1.9756814,-0.13948545,24.279133
02-28-2019,2.9609285e-07,80339.92,0.46239376,0.0031307207,247.4739,18.315119,-1.8005538,-0.032935448,4.1830173
03-01-2019,-4.8195966e-07,80170.84,0.4822265,0.0031765224,247.34561,18.943523,2.8500998,-0.092515916,16.86151
03-02-2019,-1.3035379e-06,80373.99,0.44635552,0.0031076777,247.43285,20.634624,-6.5517526,-0.03086206,6.30244
03-03-2019,-1.6213968e-06,80318.664,0.49162242,0.0034393547,247.71672,23.693607,-0.7877312,-0.13243294,8.9378395
03-04-2019,-2.368053e-06,80013.15,0.32562163,0.0017541223,245.9029,28.369225,-2.753183,0.037464064,20.916199
03-05-2019,1.197155e-06,79951.98,0.34228775,0.0012447708,244.18066,31.618587,-1.8867741,0.010055705,3.3224468
03-06-2019,1.5827443e-06,80281.01,0.18102954,0.00046197523,243.9968,25.294086,-8.502929,0.067286186,0.0
03-07-2019,7.688022e-07,80419.12,0.252619,0.00094066677,245.14125,21.869368,-3.216392,0.034979723,0.0002552349
03-08-2019,-2.0952014e-06,80311.38,0.4491192,0.0024668744,246.60205,22.91733,-3.1855545,0.01825534,0.2883949
03-09-2019,-2.7695062e-06,80327.4,0.50405324,0.0031080148,247.91698,23.688255,2.0005698,-0.010650552,0.16377115
03-10-2019,-1.7576203e-06,80645.74,0.38231593,0.0031479588,248.42755,21.171732,0.8062529,0.0020188268,0.44349176
03-11-2019,1.225281e-07,81157.2,0.46604156,0.0034759082,248.74724,19.747772,0.9560957,-0.057454582,2.2921903
03-12-2019,1.0811302e-06,81161.5,0.50232136,0.0030068036,248.01718,19.203386,-2.4629629,-0.0044244654,0.94666946
03-13-2019,9.92486e-07,80937.38,0.4109799,0.0025682491,248.92857,16.495869,6.064484,-0.0901455,0.41546196
03-14-2019,-1.8929238e-06,80832.11,0.32301262,0.003208081,249.84814,17.046476,9.995136,-0.11414429,1.0514318
03-15-2019,1.8937595e-06,80855.92,0.46381032,0.0030913812,248.50604,16.308357,7.666759,-0.07094717,7.844396
03-16-2019,6.0176626e-06,80633.45,0.56303227,0.0023706958,246.32814,18.391577,6.4976535,-0.1551124,12.324758
03-17-2019,3.731476e-06,80239.82,0.44943568,0.0015642664,245.59427,22.62966,2.8919625,-0.020824173,1.8176349
03-18-2019,5.8702078e-08,80031.95,0.34501934,0.0010528471,245.64249,22.521381,2.761884,0.0030705442,0.0
03-19-2019,3.139365e-06,79877.58,0.30551833,0.0010844194,245.48624,16.154,0.75172704,-0.010606352,0.018727602
03-20-2019,-1.5640464e-06,80186.055,0.19794,0.0008663498,246.39816,21.727283,-5.1629305,0.0694307,0.001041621
03-21-2019,5.910082e-08,80044.11,0.18320063,0.0010294814,246.77135,25.628548,-2.136852,0.10348087,0.0
03-22-2019,-1.6865422e-06,80034.76,0.18254603,0.0010525957,246.71054,19.426632,-2.2007356,0.07389049,0.0
03-23-2019,-5.1439923e-07,80116.31,0.22904906,0.0012420069,246.47849,12.262312,2.3081172,0.00915624,0.00010072399
03-24-2019,-2.271389e-06,80267.836,0.27076313,0.001380008,246.7339,12.663107,-0.1065946,0.020261569,9.313228e-06
03-25-2019,-9.753027e-07,80396.61,0.31472504,0.0023540994,247.67961,20.867662,-3.316917,-0.0034972748,0.07596985
